nb_params,step,log_Z,var_log_Z,density_calls,loss,lr,training_time
,151,,,,6.4466,0.00085649587,
,152,,,,7.1273503,0.0008556177,
,153,,,,7.3530283,0.00085474044,
,154,,,,6.991037,0.000853864,
,155,,,,5.5721526,0.0008529885,
,156,,,,6.2856765,0.00085211394,
,157,,,,7.446929,0.0008512402,
,158,,,,6.4943414,0.0008503674,
,159,,,,6.7080364,0.0008494955,
,160,,,,5.9269843,0.00084862445,
,161,,,,6.116684,0.00084775436,
,162,,,,6.881746,0.0008468851,
,163,,,,5.9654307,0.00084601674,
,164,,,,6.98803,0.0008451493,
,165,,,,5.719126,0.00084428274,
,166,,,,5.9853973,0.000843417,
,167,,,,7.874766,0.0008425523,
,168,,,,6.2111893,0.00084168836,
,169,,,,6.9563217,0.0008408254,
,170,,,,6.677121,0.0008399632,
,171,,,,6.666667,0.00083910197,
,172,,,,7.1879077,0.0008382416,
,173,,,,5.344863,0.0008373821,
,174,,,,6.9398212,0.00083652354,
,175,,,,6.969507,0.0008356658,
,176,,,,6.9359474,0.0008348089,
,177,,,,6.274063,0.000833953,
,178,,,,6.4022098,0.0008330979,
,179,,,,6.30834,0.00083224365,
,180,,,,7.124356,0.0008313904,
,181,,,,5.7348824,0.0008305379,
,182,,,,6.171094,0.00082968635,
,183,,,,6.288216,0.0008288356,
,184,,,,5.994554,0.00082798576,
,185,,,,6.398002,0.0008271368,
,186,,,,5.4393816,0.00082628865,
,187,,,,5.899196,0.00082544144,
,188,,,,6.5527267,0.00082459516,
,189,,,,5.4302893,0.00082374964,
,190,,,,5.6677027,0.000822905,
,191,,,,6.22776,0.0008220612,
,192,,,,8.190805,0.00082121836,
,193,,,,5.882505,0.0008203763,
,194,,,,6.659376,0.00081953517,
,195,,,,6.323447,0.0008186949,
,196,,,,5.6124125,0.0008178554,
,197,,,,7.271338,0.0008170168,
,198,,,,5.936903,0.00081617915,
,199,,,,7.0636215,0.0008153423,
,200,,,,6.902469,0.00081450626,
,201,,,,6.226324,0.0008136711,
,202,,,,7.8247285,0.0008128368,
,203,,,,5.322531,0.00081200333,
,204,,,,6.1779137,0.0008111708,
,205,,,,7.22425,0.00081033906,
,206,,,,5.4823136,0.0008095082,
,207,,,,5.476553,0.00080867816,
,208,,,,5.5505586,0.00080784905,
,209,,,,5.729666,0.0008070207,
,210,,,,5.305729,0.0008061932,
,211,,,,5.9061785,0.0008053666,
,212,,,,6.515841,0.0008045409,
,213,,,,5.603906,0.0008037159,
,214,,,,7.57723,0.00080289185,
,215,,,,4.4809475,0.00080206856,
,216,,,,5.653851,0.0008012462,
,217,,,,6.329187,0.0008004246,
,218,,,,5.43864,0.00079960393,
,219,,,,5.707397,0.0007987841,
,220,,,,6.556358,0.00079796504,
,221,,,,5.7399216,0.0007971468,
,222,,,,4.2994094,0.00079632946,
,223,,,,5.896409,0.000795513,
,224,,,,6.272571,0.0007946973,
,225,,,,5.2364063,0.0007938825,
,226,,,,5.5220184,0.0007930685,
,227,,,,5.7599707,0.00079225533,
,228,,,,4.9155197,0.000791443,
,229,,,,6.028303,0.0007906315,
,230,,,,5.454487,0.00078982086,
,231,,,,5.840432,0.00078901096,
,232,,,,6.1602664,0.000788202,
,233,,,,6.306996,0.0007873938,
,234,,,,4.9012218,0.00078658643,
,235,,,,5.958839,0.0007857799,
,236,,,,5.529704,0.00078497425,
,237,,,,5.216645,0.0007841694,
,238,,,,5.4782596,0.00078336534,
,239,,,,5.5123363,0.0007825622,
,240,,,,4.5138826,0.0007817598,
,241,,,,5.8946905,0.0007809582,
,242,,,,5.496065,0.0007801574,
,243,,,,5.8620834,0.0007793575,
,244,,,,5.196298,0.0007785584,
,245,,,,6.764015,0.0007777601,
,246,,,,5.669871,0.0007769626,
,247,,,,4.532801,0.0007761659,
,248,,,,6.294722,0.00077537016,
,249,,,,6.742075,0.0007745751,
,250,,,,5.873818,0.0007737809,
,251,,,,5.404458,0.00077298755,
,252,,,,5.769589,0.00077219494,
,253,,,,5.94341,0.00077140325,
,254,,,,6.3063207,0.00077061227,
,255,,,,4.603884,0.0007698221,
,256,,,,6.4441376,0.00076903275,
,257,,,,5.565135,0.00076824427,
,258,,,,5.302204,0.00076745654,
,259,,,,4.583709,0.0007666697,
,260,,,,5.7447524,0.00076588354,
,261,,,,4.4399943,0.00076509826,
,262,,,,6.1018696,0.0007643138,
,263,,,,5.393604,0.0007635301,
,264,,,,5.929042,0.0007627472,
,265,,,,7.035946,0.0007619651,
,266,,,,5.3896427,0.0007611839,
,267,,,,6.47801,0.00076040335,
,268,,,,5.678142,0.00075962377,
,269,,,,5.3697505,0.00075884484,
,270,,,,5.333494,0.0007580668,
,271,,,,4.861455,0.0007572895,
,272,,,,5.194157,0.000756513,
,273,,,,4.7273774,0.00075573736,
,274,,,,5.4340315,0.00075496244,
,275,,,,5.8132935,0.00075418834,
,276,,,,5.248943,0.0007534151,
,277,,,,5.2578044,0.0007526426,
,278,,,,3.7934754,0.00075187086,
,279,,,,6.027332,0.0007510999,
,280,,,,6.5418425,0.00075032975,
,281,,,,5.520588,0.0007495604,
,282,,,,5.0194845,0.0007487919,
,283,,,,6.447711,0.0007480241,
,284,,,,5.744546,0.00074725715,
,285,,,,6.2870092,0.00074649096,
,286,,,,6.39547,0.0007457255,
,287,,,,6.1233506,0.0007449609,
,288,,,,7.027767,0.0007441971,
,289,,,,5.1064243,0.00074343407,
,290,,,,5.643337,0.0007426718,
,291,,,,5.798122,0.00074191025,
,292,,,,5.389085,0.0007411496,
,293,,,,5.3323593,0.00074038963,
,294,,,,5.2263627,0.0007396304,
,295,,,,6.333794,0.0007388721,
,296,,,,5.641798,0.0007381145,
,297,,,,4.693897,0.00073735765,
,298,,,,5.3820868,0.00073660165,
,299,,,,5.2784095,0.00073584635,
,300,,,,6.014335,0.00073509186,
,301,,,,7.4975615,0.00073433813,
,302,,,,6.422894,0.0007335852,
,303,,,,8.723228,0.000732833,
,304,,,,8.308356,0.00073208165,
,305,,,,7.391841,0.00073133095,
,306,,,,7.7493978,0.0007305811,
,307,,,,6.9926596,0.00072983204,
,308,,,,7.0554705,0.00072908367,
,309,,,,6.334243,0.00072833616,
,310,,,,6.8197293,0.00072758936,
,311,,,,7.37939,0.0007268433,
,312,,,,6.887806,0.0007260981,
,313,,,,6.521071,0.0007253536,
,314,,,,6.979265,0.0007246098,
,315,,,,6.1775713,0.0007238669,
,316,,,,6.990917,0.00072312466,
,317,,,,6.0505295,0.0007223832,
,318,,,,6.5237093,0.0007216425,
,319,,,,7.47052,0.0007209026,
,320,,,,8.254943,0.00072016346,
,321,,,,6.7636614,0.000719425,
,322,,,,6.909777,0.0007186873,
,323,,,,7.0547123,0.00071795046,
,324,,,,9.132635,0.0007172143,
,325,,,,7.251353,0.0007164789,
,326,,,,6.6734304,0.0007157443,
,327,,,,7.2724767,0.0007150104,
,328,,,,7.724578,0.0007142773,
,329,,,,6.9150076,0.0007135449,
,330,,,,6.106155,0.0007128133,
,331,,,,7.373695,0.00071208243,
,332,,,,7.2442417,0.0007113523,
,333,,,,6.917469,0.0007106229,
,334,,,,6.660234,0.0007098943,
,335,,,,7.048122,0.0007091664,
,336,,,,7.232279,0.0007084393,
,337,,,,7.094122,0.00070771284,
,338,,,,6.4922976,0.0007069872,
,339,,,,7.140503,0.0007062623,
,340,,,,7.5201583,0.0007055382,
,341,,,,7.6758256,0.00070481474,
,342,,,,6.862842,0.00070409203,
,343,,,,8.084758,0.00070337014,
,344,,,,6.6212044,0.00070264895,
,345,,,,6.3922033,0.00070192845,
,346,,,,7.4363217,0.0007012087,
,347,,,,7.1153483,0.0007004898,
,348,,,,6.2511067,0.00069977157,
,349,,,,5.764773,0.00069905404,
,350,,,,5.587094,0.0006983373,
,351,,,,6.7649136,0.0006976212,
,352,,,,6.2794394,0.00069690595,
,353,,,,5.1838174,0.0006961914,
,354,,,,7.4445314,0.00069547753,
,355,,,,5.510621,0.0006947645,
,356,,,,6.2785916,0.0006940521,
,357,,,,5.8472114,0.00069334044,
,358,,,,6.2838545,0.0006926295,
,359,,,,5.5407324,0.00069191935,
,360,,,,7.423353,0.00069120986,
,361,,,,6.748045,0.0006905012,
,362,,,,5.9337316,0.00068979315,
,363,,,,7.733199,0.0006890859,
,364,,,,6.8973455,0.0006883794,
,365,,,,8.835573,0.0006876735,
,366,,,,6.326926,0.00068696844,
,367,,,,7.322204,0.0006862641,
,368,,,,6.927967,0.0006855604,
,369,,,,6.4404182,0.0006848575,
,370,,,,6.3317347,0.00068415527,
,371,,,,5.7915015,0.00068345375,
,372,,,,5.71314,0.000682753,
,373,,,,6.397982,0.0006820529,
,374,,,,7.5744915,0.0006813536,
,375,,,,6.536783,0.00068065495,
,376,,,,7.263029,0.00067995704,
,377,,,,6.5611134,0.0006792599,
,378,,,,7.449436,0.0006785634,
,379,,,,6.1713486,0.0006778677,
,380,,,,6.2597985,0.0006771726,
,381,,,,5.36976,0.0006764783,
,382,,,,6.227627,0.00067578466,
,383,,,,6.8760843,0.00067509175,
,384,,,,7.0956383,0.00067439955,
,385,,,,6.2507467,0.00067370804,
,386,,,,6.2461658,0.0006730173,
,387,,,,7.6307383,0.0006723272,
,388,,,,6.438693,0.0006716379,
,389,,,,7.8718987,0.0006709492,
,390,,,,6.7629085,0.0006702612,
,391,,,,6.925928,0.000669574,
,392,,,,7.502134,0.00066888746,
,393,,,,7.0902467,0.0006682016,
,394,,,,7.131972,0.0006675165,
,395,,,,6.9226427,0.0006668321,
,396,,,,5.9932714,0.0006661483,
,397,,,,7.1981645,0.00066546525,
,398,,,,6.093584,0.000664783,
,399,,,,5.7953973,0.00066410133,
,400,,,,6.7482815,0.0006634204,
,401,,,,9.376865,0.0006627402,
,402,,,,10.718095,0.00066206063,
,403,,,,8.942792,0.0006613818,
,404,,,,9.950033,0.00066070363,
,405,,,,9.532655,0.0006600262,
,406,,,,9.89965,0.0006593495,
,407,,,,9.411472,0.0006586734,
,408,,,,7.7154818,0.0006579981,
,409,,,,9.508592,0.0006573234,
,410,,,,9.311309,0.00065664935,
,411,,,,8.874088,0.00065597607,
,412,,,,9.126164,0.00065530353,
,413,,,,7.524142,0.0006546316,
,414,,,,6.782376,0.0006539604,
,415,,,,9.354333,0.00065328984,
,416,,,,8.124489,0.00065262,
,417,,,,8.139574,0.00065195083,
,418,,,,9.283008,0.0006512823,
,419,,,,8.6858225,0.0006506146,
,420,,,,9.229102,0.0006499475,
,421,,,,9.059747,0.0006492811,
,422,,,,9.506948,0.00064861536,
,423,,,,8.83488,0.0006479503,
,424,,,,7.1818686,0.0006472859,
,425,,,,7.672362,0.0006466222,
,426,,,,7.4940963,0.0006459592,
,427,,,,6.783895,0.0006452969,
,428,,,,8.542795,0.00064463523,
,429,,,,9.190682,0.0006439743,
,430,,,,8.437586,0.000643314,
,431,,,,8.659466,0.0006426543,
,432,,,,7.6161785,0.00064199546,
,433,,,,8.695044,0.00064133713,
,434,,,,8.579772,0.00064067956,
,435,,,,8.0386505,0.0006400227,
,436,,,,10.137548,0.0006393664,
,437,,,,9.411382,0.0006387108,
,438,,,,8.312364,0.00063805596,
,439,,,,8.509892,0.0006374017,
,440,,,,8.079529,0.00063674815,
,441,,,,7.8109546,0.0006360953,
,442,,,,8.222608,0.0006354431,
,443,,,,7.2080526,0.0006347915,
,444,,,,8.483804,0.0006341406,
,445,,,,7.6235294,0.0006334904,
,446,,,,9.004986,0.0006328409,
,447,,,,8.369091,0.00063219207,
,448,,,,10.004194,0.0006315438,
,449,,,,8.594369,0.00063089625,
,450,,,,10.473261,0.0006302493,
,451,,,,10.142948,0.00062960316,
,452,,,,8.989876,0.0006289576,
,453,,,,7.591156,0.00062831276,
,454,,,,8.924659,0.00062766846,
,455,,,,9.027209,0.0006270249,
,456,,,,7.410908,0.00062638195,
,457,,,,7.1378274,0.00062573975,
,458,,,,8.284027,0.0006250981,
,459,,,,8.538799,0.0006244572,
,460,,,,7.8715463,0.00062381686,
,461,,,,7.3561754,0.0006231773,
,462,,,,8.705612,0.0006225383,
,463,,,,8.178911,0.0006219,
,464,,,,7.8383546,0.00062126236,
,465,,,,7.7782335,0.00062062533,
,466,,,,8.565175,0.000619989,
,467,,,,9.113512,0.00061935326,
,468,,,,9.556633,0.0006187182,
,469,,,,8.157136,0.00061808387,
,470,,,,7.512837,0.0006174501,
,471,,,,7.172538,0.000616817,
,472,,,,8.304877,0.00061618455,
,473,,,,8.612948,0.00061555277,
,474,,,,8.900058,0.0006149216,
,475,,,,7.656016,0.0006142911,
,476,,,,7.681176,0.00061366125,
,477,,,,7.333208,0.000613032,
,478,,,,7.333323,0.0006124035,
,479,,,,7.6245527,0.00061177555,
,480,,,,7.229634,0.00061114825,
,481,,,,7.632064,0.00061052165,
,482,,,,8.677352,0.0006098957,
,483,,,,7.809296,0.0006092703,
,484,,,,8.241942,0.0006086456,
,485,,,,7.1433725,0.0006080215,
,486,,,,7.2693925,0.0006073981,
,487,,,,8.572464,0.0006067753,
,488,,,,7.695332,0.0006061531,
,489,,,,7.3884587,0.0006055316,
,490,,,,8.242057,0.0006049108,
,491,,,,7.713236,0.0006042905,
,492,,,,9.172575,0.00060367084,
,493,,,,8.984708,0.0006030519,
,494,,,,9.157137,0.0006024336,
,495,,,,7.307248,0.00060181593,
,496,,,,8.891212,0.0006011988,
,497,,,,8.500465,0.0006005824,
,498,,,,9.809588,0.0005999666,
,499,,,,7.3684807,0.0005993514,
,500,,,,7.524486,0.0005987369,
,501,,,,6.1374645,0.000598123,
,502,,,,6.7380195,0.00059750973,
,503,,,,6.8508253,0.0005968971,
,504,,,,7.7164187,0.00059628504,
,505,,,,7.304267,0.0005956736,
,506,,,,5.6246176,0.00059506285,
,507,,,,6.1266556,0.0005944528,
,508,,,,6.7912955,0.0005938432,
,509,,,,6.728876,0.0005932343,
,510,,,,7.375435,0.00059262605,
,511,,,,7.2676225,0.0005920185,
,512,,,,7.342012,0.0005914114,
,513,,,,6.1514096,0.00059080496,
,514,,,,6.479762,0.0005901992,
,515,,,,7.867657,0.000589594,
,516,,,,7.7180943,0.0005889895,
,517,,,,5.9841666,0.0005883856,
,518,,,,7.6588235,0.0005877823,
,519,,,,6.3754797,0.0005871796,
,520,,,,8.76234,0.0005865776,
,521,,,,5.6737156,0.0005859762,
,522,,,,8.121595,0.00058537535,
,523,,,,4.979421,0.0005847751,
,524,,,,5.5423737,0.0005841755,
,525,,,,5.589647,0.0005835765,
,526,,,,7.024681,0.00058297813,
,527,,,,6.3741755,0.00058238045,
,528,,,,6.0161195,0.00058178324,
,529,,,,7.254699,0.00058118673,
,530,,,,6.4774995,0.00058059086,
,531,,,,7.43372,0.00057999557,
,532,,,,4.5239778,0.00057940086,
,533,,,,5.7771826,0.0005788068,
,534,,,,6.067349,0.0005782133,
,535,,,,6.6587486,0.0005776204,
,536,,,,5.950703,0.0005770282,
,537,,,,6.7812247,0.0005764365,
,538,,,,6.5994425,0.0005758454,
,539,,,,6.3395667,0.0005752551,
,540,,,,6.9763846,0.0005746652,
,541,,,,6.1059265,0.00057407597,
,542,,,,6.773894,0.00057348737,
,543,,,,5.376752,0.0005728993,
,544,,,,6.9826407,0.0005723119,
,545,,,,6.862689,0.0005717251,
,546,,,,6.4035525,0.00057113887,
,547,,,,7.0659637,0.0005705533,
,548,,,,6.611414,0.00056996825,
,549,,,,6.542724,0.0005693839,
,550,,,,6.672781,0.0005688001,
,551,,,,6.162492,0.00056821684,
,552,,,,7.425963,0.0005676342,
,553,,,,7.478719,0.0005670522,
,554,,,,5.868544,0.0005664708,
,555,,,,5.4358387,0.00056589,
,556,,,,6.180965,0.0005653097,
,557,,,,6.6300807,0.0005647301,
,558,,,,7.0226564,0.00056415104,
,559,,,,6.9841614,0.0005635726,
,560,,,,7.522942,0.00056299474,
,561,,,,7.4597626,0.0005624175,
,562,,,,7.023379,0.0005618408,
,563,,,,6.7246175,0.00056126475,
,564,,,,6.251246,0.00056068925,
,565,,,,7.2541833,0.00056011433,
,566,,,,5.5326767,0.00055954006,
,567,,,,5.834908,0.0005589663,
,568,,,,7.181351,0.0005583932,
,569,,,,5.944266,0.00055782066,
,570,,,,7.168876,0.00055724866,
,571,,,,6.2661014,0.0005566773,
,572,,,,6.7612658,0.00055610656,
,573,,,,6.5536003,0.00055553636,
,574,,,,6.4698887,0.00055496674,
,575,,,,6.023171,0.00055439764,
,576,,,,6.031841,0.0005538293,
,577,,,,5.836908,0.0005532614,
,578,,,,6.365802,0.0005526941,
,579,,,,6.41829,0.00055212737,
,580,,,,5.980087,0.0005515613,
,581,,,,6.0578313,0.00055099576,
,582,,,,6.370846,0.0005504308,
,583,,,,6.2381186,0.0005498664,
,584,,,,5.2301335,0.00054930267,
,585,,,,5.9754124,0.0005487394,
,586,,,,8.4381075,0.0005481768,
,587,,,,6.100103,0.00054761465,
,588,,,,7.3305144,0.0005470532,
,589,,,,6.6451645,0.0005464923,
,590,,,,7.05575,0.0005459319,
,591,,,,6.7607064,0.00054537214,
,592,,,,6.2986116,0.00054481294,
,593,,,,6.7858524,0.0005442544,
,594,,,,6.7171097,0.0005436963,
,595,,,,5.8455205,0.0005431388,
,596,,,,6.6825724,0.00054258195,
,597,,,,6.2723875,0.0005420256,
,598,,,,6.7578444,0.00054146984,
,599,,,,6.058387,0.00054091465,
,600,,,,6.66812,0.00054036005,
,601,,,,6.959424,0.000539806,
,602,,,,7.1517825,0.0005392525,
,603,,,,7.2104545,0.0005386996,
,604,,,,7.305184,0.00053814723,
,605,,,,4.9117107,0.0005375955,
,606,,,,5.864892,0.00053704425,
,607,,,,6.2230353,0.00053649355,
,608,,,,6.3237405,0.0005359435,
,609,,,,6.547481,0.000535394,
,610,,,,5.182662,0.000534845,
,611,,,,6.671079,0.0005342966,
,612,,,,7.231574,0.00053374877,
,613,,,,6.024745,0.0005332015,
,614,,,,5.437974,0.0005326548,
,615,,,,6.458605,0.00053210865,
,616,,,,6.457642,0.00053156307,
,617,,,,6.3051734,0.000531018,
,618,,,,6.517928,0.00053047354,
,619,,,,6.529452,0.0005299296,
,620,,,,5.6910315,0.0005293862,
,621,,,,6.766796,0.00052884343,
,622,,,,6.340798,0.0005283012,
,623,,,,6.3992386,0.0005277595,
,624,,,,7.3179812,0.0005272184,
,625,,,,6.6842203,0.0005266778,
,626,,,,6.976422,0.00052613777,
,627,,,,6.2367034,0.0005255983,
,628,,,,5.7303166,0.0005250594,
,629,,,,5.011108,0.000524521,
,630,,,,5.019756,0.0005239832,
,631,,,,6.1869345,0.000523446,
,632,,,,7.3553405,0.0005229092,
,633,,,,6.4993916,0.0005223731,
,634,,,,6.45501,0.0005218375,
,635,,,,5.275216,0.0005213024,
,636,,,,6.790718,0.0005207679,
,637,,,,5.7421594,0.00052023394,
,638,,,,5.879749,0.0005197005,
,639,,,,5.9990244,0.0005191677,
,640,,,,8.432078,0.0005186354,
,641,,,,5.5884943,0.00051810354,
,642,,,,5.8664007,0.00051757233,
,643,,,,6.349577,0.00051704166,
,644,,,,7.032845,0.00051651144,
,645,,,,7.1196127,0.00051598187,
,646,,,,5.059621,0.0005154528,
,647,,,,5.765644,0.0005149243,
,648,,,,6.2985296,0.00051439635,
,649,,,,5.8523884,0.00051386893,
,650,,,,5.79005,0.00051334203,
,651,,,,5.8952346,0.00051281566,
,652,,,,6.2917123,0.0005122899,
,653,,,,5.1233206,0.0005117646,
,654,,,,5.566377,0.00051123986,
,655,,,,6.8919616,0.0005107157,
,656,,,,6.293595,0.000510192,
,657,,,,6.035501,0.0005096689,
,658,,,,6.418881,0.0005091463,
,659,,,,5.3536234,0.0005086243,
,660,,,,5.352732,0.00050810276,
,661,,,,5.0118647,0.0005075818,
,662,,,,6.0589685,0.0005070613,
,663,,,,6.236941,0.00050654146,
,664,,,,5.493238,0.0005060221,
,665,,,,6.195752,0.0005055032,
,666,,,,5.5229154,0.00050498487,
,667,,,,6.1475434,0.0005044671,
,668,,,,6.866092,0.0005039498,
,669,,,,6.3374515,0.0005034331,
,670,,,,6.005122,0.000502917,
,671,,,,6.0938244,0.00050240126,
,672,,,,5.661453,0.0005018861,
,673,,,,6.687129,0.0005013715,
,674,,,,6.03578,0.0005008575,
,675,,,,5.9683943,0.00050034386,
,676,,,,5.5665016,0.0004998309,
,677,,,,6.3713436,0.0004993184,
,678,,,,6.5293937,0.0004988064,
,679,,,,7.5181766,0.00049829495,
,680,,,,5.8471427,0.00049778406,
,681,,,,6.8410044,0.00049727364,
,682,,,,7.2195177,0.0004967638,
,683,,,,5.55028,0.0004962544,
,684,,,,6.8999686,0.0004957456,
,685,,,,5.8364716,0.0004952373,
,686,,,,5.608755,0.0004947295,
,687,,,,5.2872047,0.0004942223,
,688,,,,6.7834735,0.0004937155,
,689,,,,5.592697,0.0004932093,
,690,,,,5.623134,0.0004927036,
,691,,,,6.035269,0.0004921984,
,692,,,,6.0729146,0.0004916937,
,693,,,,5.794909,0.00049118954,
,694,,,,6.067872,0.0004906859,
,695,,,,7.122536,0.00049018284,
,696,,,,7.5351477,0.0004896802,
,697,,,,5.557797,0.0004891781,
,698,,,,6.4625816,0.00048867654,
,699,,,,6.1495852,0.0004881755,
,700,,,,5.227347,0.0004876749,
,701,,,,7.6526623,0.0004871749,
,702,,,,7.086428,0.0004866754,
,703,,,,8.772977,0.00048617637,
,704,,,,8.337124,0.00048567785,
,705,,,,8.549222,0.0004851799,
,706,,,,8.063889,0.00048468242,
,707,,,,8.035925,0.00048418544,
,708,,,,7.304987,0.000483689,
,709,,,,7.2044134,0.00048319306,
,710,,,,8.126923,0.0004826976,
,711,,,,7.5094438,0.00048220268,
,712,,,,7.9290376,0.00048170824,
,713,,,,6.458628,0.00048121435,
,714,,,,8.413716,0.00048072092,
,715,,,,7.0910573,0.00048022802,
,716,,,,7.1748295,0.00047973564,
,717,,,,5.876355,0.00047924372,
