nb_params,step,log_Z,var_log_Z,density_calls,loss,lr,training_time
,4674,,,,5.3312216,0.001,
,4675,,,,4.6736794,0.001,
,4676,,,,4.6143427,0.001,
,4677,,,,5.2365165,0.001,
,4678,,,,3.3655572,0.001,
,4679,,,,4.8663144,0.001,
,4680,,,,3.7512326,0.001,
,4681,,,,4.5491385,0.001,
,4682,,,,4.5464773,0.001,
,4683,,,,4.755613,0.001,
,4684,,,,4.2344503,0.001,
,4685,,,,5.4037275,0.001,
,4686,,,,4.1084332,0.001,
,4687,,,,3.551672,0.001,
,4688,,,,4.342362,0.001,
,4689,,,,3.9407065,0.001,
,4690,,,,5.271942,0.001,
,4691,,,,5.224562,0.001,
,4692,,,,3.7979147,0.001,
,4693,,,,3.1590748,0.001,
,4694,,,,5.3409934,0.001,
,4695,,,,4.4919176,0.001,
,4696,,,,5.852766,0.001,
,4697,,,,4.5670075,0.001,
,4698,,,,3.489671,0.001,
,4699,,,,3.8287623,0.001,
,4700,,,,4.3089523,0.001,
,4701,,,,5.452111,0.001,
,4702,,,,4.4598103,0.001,
,4703,,,,7.841509,0.001,
,4704,,,,5.6380835,0.001,
,4705,,,,3.9380672,0.001,
,4706,,,,6.1907,0.001,
,4707,,,,6.059732,0.001,
,4708,,,,4.4983463,0.001,
,4709,,,,5.025325,0.001,
,4710,,,,5.245089,0.001,
,4711,,,,5.1664186,0.001,
,4712,,,,6.2845926,0.001,
,4713,,,,5.4892783,0.001,
,4714,,,,5.9668884,0.001,
,4715,,,,4.3242264,0.001,
,4716,,,,4.6812057,0.001,
,4717,,,,6.0820246,0.001,
,4718,,,,4.673244,0.001,
,4719,,,,5.7827353,0.001,
,4720,,,,4.504149,0.001,
,4721,,,,4.3874283,0.001,
,4722,,,,4.425659,0.001,
,4723,,,,9.70248,0.001,
,4724,,,,5.3099136,0.001,
,4725,,,,5.0021524,0.001,
,4726,,,,5.5667353,0.001,
,4727,,,,4.7323213,0.001,
,4728,,,,4.9120674,0.001,
,4729,,,,4.118983,0.001,
,4730,,,,4.1530056,0.001,
,4731,,,,4.751412,0.001,
,4732,,,,5.0426793,0.001,
,4733,,,,4.1357603,0.001,
,4734,,,,5.586096,0.001,
,4735,,,,5.188333,0.001,
,4736,,,,6.1698313,0.001,
,4737,,,,5.1890674,0.001,
,4738,,,,5.378556,0.001,
,4739,,,,3.6700082,0.001,
,4740,,,,5.423134,0.001,
,4741,,,,3.1631434,0.001,
,4742,,,,5.071841,0.001,
,4743,,,,5.6680903,0.001,
,4744,,,,5.5329003,0.001,
,4745,,,,3.984371,0.001,
,4746,,,,3.8083017,0.001,
,4747,,,,5.1829844,0.001,
,4748,,,,7.3987756,0.001,
,4749,,,,7.990154,0.001,
,4750,,,,6.7487526,0.001,
,4751,,,,5.980328,0.001,
,4752,,,,6.641111,0.001,
,4753,,,,4.595236,0.001,
,4754,,,,6.5127296,0.001,
,4755,,,,4.678367,0.001,
,4756,,,,3.8796206,0.001,
,4757,,,,5.1594787,0.001,
,4758,,,,7.915215,0.001,
,4759,,,,4.055099,0.001,
,4760,,,,4.0494814,0.001,
,4761,,,,3.8263965,0.001,
,4762,,,,5.1669564,0.001,
,4763,,,,4.886496,0.001,
,4764,,,,9.059068,0.001,
,4765,,,,5.600215,0.001,
,4766,,,,4.820384,0.001,
,4767,,,,7.1104455,0.001,
,4768,,,,5.214831,0.001,
,4769,,,,4.48785,0.001,
,4770,,,,4.672499,0.001,
,4771,,,,4.1130013,0.001,
,4772,,,,6.497885,0.001,
,4773,,,,4.350023,0.001,
,4774,,,,5.4279823,0.001,
,4775,,,,4.045418,0.001,
,4776,,,,7.6337256,0.001,
,4777,,,,5.639056,0.001,
,4778,,,,4.1103897,0.001,
,4779,,,,4.4593678,0.001,
,4780,,,,7.5962257,0.001,
,4781,,,,4.859025,0.001,
,4782,,,,4.7854652,0.001,
,4783,,,,4.1168065,0.001,
,4784,,,,4.444626,0.001,
,4785,,,,7.6522236,0.001,
,4786,,,,4.128149,0.001,
,4787,,,,4.580504,0.001,
,4788,,,,4.742245,0.001,
,4789,,,,6.3951826,0.001,
,4790,,,,6.7477784,0.001,
,4791,,,,4.2112613,0.001,
,4792,,,,4.9866915,0.001,
,4793,,,,4.867676,0.001,
,4794,,,,4.614307,0.001,
,4795,,,,4.258939,0.001,
,4796,,,,6.2235475,0.001,
,4797,,,,5.331386,0.001,
,4798,,,,7.107577,0.001,
,4799,,,,5.408313,0.001,
,4800,,,,5.0746045,0.001,
,4801,,,,5.4432716,0.001,
,4802,,,,5.2830644,0.001,
,4803,,,,5.0772486,0.001,
,4804,,,,7.6631994,0.001,
,4805,,,,4.409271,0.001,
,4806,,,,5.184923,0.001,
,4807,,,,5.4392333,0.001,
,4808,,,,4.6675715,0.001,
,4809,,,,3.8239284,0.001,
,4810,,,,5.4155087,0.001,
,4811,,,,9.635538,0.001,
,4812,,,,3.4477544,0.001,
,4813,,,,5.212193,0.001,
,4814,,,,4.4611344,0.001,
,4815,,,,9.195209,0.001,
,4816,,,,4.3239555,0.001,
,4817,,,,5.909818,0.001,
,4818,,,,4.031252,0.001,
,4819,,,,6.207412,0.001,
,4820,,,,4.190447,0.001,
,4821,,,,5.6684175,0.001,
,4822,,,,6.9809694,0.001,
,4823,,,,3.821601,0.001,
,4824,,,,3.8624072,0.001,
,4825,,,,5.699401,0.001,
,4826,,,,3.8194463,0.001,
,4827,,,,5.1495957,0.001,
,4828,,,,5.333907,0.001,
,4829,,,,4.379549,0.001,
,4830,,,,4.408172,0.001,
,4831,,,,5.472012,0.001,
,4832,,,,5.2234373,0.001,
,4833,,,,4.70606,0.001,
,4834,,,,3.9030054,0.001,
,4835,,,,6.785206,0.001,
,4836,,,,5.659162,0.001,
,4837,,,,5.21567,0.001,
,4838,,,,5.239921,0.001,
,4839,,,,4.1273265,0.001,
,4840,,,,8.161268,0.001,
,4841,,,,5.874037,0.001,
,4842,,,,5.314088,0.001,
,4843,,,,3.8661964,0.001,
,4844,,,,3.8854134,0.001,
,4845,,,,6.4758635,0.001,
,4846,,,,6.0245466,0.001,
,4847,,,,6.0234118,0.001,
,4848,,,,3.7718258,0.001,
,4849,,,,4.88286,0.001,
,4850,,,,4.0417757,0.001,
,4851,,,,4.3903046,0.001,
,4852,,,,3.3751552,0.001,
,4853,,,,3.1359012,0.001,
,4854,,,,4.5773196,0.001,
,4855,,,,6.7859964,0.001,
,4856,,,,8.007897,0.001,
,4857,,,,5.307032,0.001,
,4858,,,,5.1538486,0.001,
,4859,,,,4.1514606,0.001,
,4860,,,,5.626484,0.001,
,4861,,,,4.956439,0.001,
,4862,,,,4.6278353,0.001,
,4863,,,,7.8760095,0.001,
,4864,,,,5.3846307,0.001,
,4865,,,,4.882868,0.001,
,4866,,,,6.305362,0.001,
,4867,,,,4.1800833,0.001,
,4868,,,,4.9435353,0.001,
,4869,,,,5.5883546,0.001,
,4870,,,,4.123914,0.001,
,4871,,,,4.409211,0.001,
,4872,,,,4.630653,0.001,
,4873,,,,4.1841993,0.001,
,4874,,,,4.572577,0.001,
,4875,,,,4.476681,0.001,
,4876,,,,5.345955,0.001,
,4877,,,,3.958552,0.001,
,4878,,,,3.6126914,0.001,
,4879,,,,4.8056903,0.001,
,4880,,,,4.643528,0.001,
,4881,,,,4.669368,0.001,
,4882,,,,5.2781653,0.001,
,4883,,,,4.6438174,0.001,
,4884,,,,5.397499,0.001,
,4885,,,,4.863856,0.001,
,4886,,,,4.120699,0.001,
,4887,,,,7.657688,0.001,
,4888,,,,4.6736126,0.001,
,4889,,,,4.26242,0.001,
,4890,,,,5.239704,0.001,
,4891,,,,7.4086413,0.001,
,4892,,,,4.0152793,0.001,
,4893,,,,4.8683424,0.001,
,4894,,,,4.6875033,0.001,
,4895,,,,4.9920144,0.001,
,4896,,,,4.4725227,0.001,
,4897,,,,5.178622,0.001,
,4898,,,,3.5310264,0.001,
,4899,,,,3.950953,0.001,
,4900,,,,6.4609604,0.001,
,4901,,,,10.337989,0.001,
,4902,,,,11.683276,0.001,
,4903,,,,6.764311,0.001,
,4904,,,,6.6383934,0.001,
,4905,,,,5.2934203,0.001,
,4906,,,,6.738572,0.001,
,4907,,,,8.165727,0.001,
,4908,,,,7.2915897,0.001,
,4909,,,,5.1352434,0.001,
,4910,,,,5.0521016,0.001,
,4911,,,,7.4111557,0.001,
,4912,,,,8.859084,0.001,
,4913,,,,5.001885,0.001,
,4914,,,,5.285907,0.001,
,4915,,,,5.588816,0.001,
,4916,,,,6.5439177,0.001,
,4917,,,,7.6842594,0.001,
,4918,,,,7.440045,0.001,
,4919,,,,6.58768,0.001,
,4920,,,,7.4373927,0.001,
,4921,,,,8.119925,0.001,
,4922,,,,7.828083,0.001,
,4923,,,,7.378794,0.001,
,4924,,,,7.367225,0.001,
,4925,,,,6.5977774,0.001,
,4926,,,,7.543668,0.001,
,4927,,,,7.16907,0.001,
,4928,,,,9.56995,0.001,
,4929,,,,8.3111105,0.001,
,4930,,,,7.8150964,0.001,
,4931,,,,8.284796,0.001,
,4932,,,,8.278788,0.001,
,4933,,,,6.9459033,0.001,
,4934,,,,10.332165,0.001,
,4935,,,,5.777879,0.001,
,4936,,,,6.113955,0.001,
,4937,,,,6.5057287,0.001,
,4938,,,,8.606613,0.001,
,4939,,,,4.962961,0.001,
,4940,,,,7.7296243,0.001,
,4941,,,,6.4793644,0.001,
,4942,,,,24.505238,0.001,
,4943,,,,8.647765,0.001,
,4944,,,,9.209533,0.001,
,4945,,,,7.149818,0.001,
,4946,,,,5.5785184,0.001,
,4947,,,,6.6434155,0.001,
,4948,,,,6.2309113,0.001,
,4949,,,,7.8873734,0.001,
,4950,,,,8.534246,0.001,
,4951,,,,6.305309,0.001,
,4952,,,,5.121388,0.001,
,4953,,,,15.531667,0.001,
,4954,,,,8.748184,0.001,
,4955,,,,7.5374503,0.001,
,4956,,,,5.480761,0.001,
,4957,,,,7.7898064,0.001,
,4958,,,,9.802912,0.001,
,4959,,,,10.621743,0.001,
,4960,,,,22.557648,0.001,
,4961,,,,6.3746815,0.001,
,4962,,,,6.981438,0.001,
,4963,,,,6.5867715,0.001,
,4964,,,,9.158606,0.001,
,4965,,,,5.7972364,0.001,
,4966,,,,6.077535,0.001,
,4967,,,,10.360893,0.001,
,4968,,,,6.814659,0.001,
,4969,,,,14.270197,0.001,
,4970,,,,6.309314,0.001,
,4971,,,,7.0077834,0.001,
,4972,,,,5.138673,0.001,
,4973,,,,6.5969477,0.001,
,4974,,,,7.553226,0.001,
,4975,,,,5.828155,0.001,
,4976,,,,7.196063,0.001,
,4977,,,,34.758835,0.001,
,4978,,,,6.285259,0.001,
,4979,,,,6.067327,0.001,
,4980,,,,7.9511933,0.001,
,4981,,,,9.129155,0.001,
,4982,,,,6.562495,0.001,
,4983,,,,5.976273,0.001,
,4984,,,,7.5854363,0.001,
,4985,,,,7.2124104,0.001,
,4986,,,,6.1158586,0.001,
,4987,,,,6.835731,0.001,
,4988,,,,6.9906926,0.001,
,4989,,,,7.1684265,0.001,
,4990,,,,9.74531,0.001,
,4991,,,,5.8728046,0.001,
,4992,,,,7.487164,0.001,
,4993,,,,7.704643,0.001,
,4994,,,,13.362553,0.001,
,4995,,,,4.7356486,0.001,
,4996,,,,7.1437044,0.001,
,4997,,,,5.6734676,0.001,
,4998,,,,6.2488723,0.001,
,4999,,,,7.6071258,0.001,
,5000,,,,6.144897,0.001,
,5001,,,,6.3999352,0.001,
,5002,,,,8.285499,0.001,
,5003,,,,3.6938212,0.001,
,5004,,,,5.837341,0.001,
,5005,,,,10.637239,0.001,
,5006,,,,6.0297,0.001,
,5007,,,,5.8736377,0.001,
,5008,,,,7.397675,0.001,
,5009,,,,6.3772492,0.001,
,5010,,,,7.975064,0.001,
,5011,,,,5.494502,0.001,
,5012,,,,6.00162,0.001,
,5013,,,,4.1950336,0.001,
,5014,,,,5.557518,0.001,
,5015,,,,5.174411,0.001,
,5016,,,,7.845151,0.001,
,5017,,,,8.547989,0.001,
,5018,,,,7.645255,0.001,
,5019,,,,6.2313294,0.001,
,5020,,,,5.6828055,0.001,
,5021,,,,5.95027,0.001,
,5022,,,,5.220104,0.001,
,5023,,,,4.175736,0.001,
,5024,,,,7.9749002,0.001,
,5025,,,,5.362536,0.001,
,5026,,,,6.0139837,0.001,
,5027,,,,4.984462,0.001,
,5028,,,,4.0339055,0.001,
,5029,,,,5.790601,0.001,
,5030,,,,5.0461116,0.001,
,5031,,,,7.8593874,0.001,
,5032,,,,13.834981,0.001,
,5033,,,,5.2935224,0.001,
,5034,,,,3.9618695,0.001,
,5035,,,,6.2156963,0.001,
,5036,,,,11.871192,0.001,
,5037,,,,7.918147,0.001,
,5038,,,,4.172893,0.001,
,5039,,,,6.039394,0.001,
,5040,,,,7.3086185,0.001,
,5041,,,,6.728102,0.001,
,5042,,,,5.6163754,0.001,
,5043,,,,5.882923,0.001,
,5044,,,,7.4536266,0.001,
,5045,,,,7.6917872,0.001,
,5046,,,,15.289797,0.001,
,5047,,,,8.36631,0.001,
,5048,,,,4.7467284,0.001,
,5049,,,,6.367954,0.001,
,5050,,,,4.7008376,0.001,
,5051,,,,5.969512,0.001,
,5052,,,,7.5802555,0.001,
,5053,,,,5.3388596,0.001,
,5054,,,,4.226232,0.001,
,5055,,,,4.18197,0.001,
,5056,,,,6.2705517,0.001,
,5057,,,,8.561083,0.001,
,5058,,,,6.5688543,0.001,
,5059,,,,5.6383247,0.001,
,5060,,,,4.9190235,0.001,
,5061,,,,8.378867,0.001,
,5062,,,,6.190244,0.001,
,5063,,,,5.869167,0.001,
,5064,,,,4.6722655,0.001,
,5065,,,,7.0667276,0.001,
,5066,,,,6.1732097,0.001,
,5067,,,,7.2657847,0.001,
,5068,,,,8.598971,0.001,
,5069,,,,5.4279804,0.001,
,5070,,,,14.781182,0.001,
,5071,,,,5.4582486,0.001,
,5072,,,,5.089654,0.001,
,5073,,,,6.7555237,0.001,
,5074,,,,9.880824,0.001,
,5075,,,,6.732946,0.001,
,5076,,,,7.3906446,0.001,
,5077,,,,7.9156666,0.001,
,5078,,,,4.2306037,0.001,
,5079,,,,7.0612454,0.001,
,5080,,,,5.93564,0.001,
,5081,,,,6.3054667,0.001,
,5082,,,,8.481507,0.001,
,5083,,,,7.863936,0.001,
,5084,,,,11.338639,0.001,
,5085,,,,5.132387,0.001,
,5086,,,,5.38192,0.001,
,5087,,,,6.438004,0.001,
,5088,,,,4.634457,0.001,
,5089,,,,6.5376954,0.001,
,5090,,,,8.391983,0.001,
,5091,,,,5.666894,0.001,
,5092,,,,6.5722985,0.001,
,5093,,,,4.041687,0.001,
,5094,,,,4.9049163,0.001,
,5095,,,,7.6790023,0.001,
,5096,,,,5.836871,0.001,
,5097,,,,4.8537784,0.001,
,5098,,,,12.230851,0.001,
,5099,,,,5.171049,0.001,
,5100,,,,5.616624,0.001,
,5101,,,,4.9115963,0.001,
,5102,,,,4.460806,0.001,
,5103,,,,4.526163,0.001,
,5104,,,,6.2780013,0.001,
,5105,,,,9.676971,0.001,
,5106,,,,6.039287,0.001,
,5107,,,,4.2769384,0.001,
,5108,,,,4.6843653,0.001,
,5109,,,,5.156952,0.001,
,5110,,,,5.0290327,0.001,
,5111,,,,6.9716024,0.001,
,5112,,,,4.7918067,0.001,
,5113,,,,4.524118,0.001,
,5114,,,,6.8438773,0.001,
,5115,,,,5.882291,0.001,
,5116,,,,4.852358,0.001,
,5117,,,,4.53515,0.001,
,5118,,,,6.3347483,0.001,
,5119,,,,5.869465,0.001,
,5120,,,,4.159376,0.001,
,5121,,,,4.7213435,0.001,
,5122,,,,5.716762,0.001,
,5123,,,,4.674629,0.001,
,5124,,,,5.0997906,0.001,
,5125,,,,7.392699,0.001,
,5126,,,,6.76449,0.001,
,5127,,,,5.250806,0.001,
,5128,,,,5.869561,0.001,
,5129,,,,5.109601,0.001,
,5130,,,,3.4026067,0.001,
,5131,,,,4.056872,0.001,
,5132,,,,4.41134,0.001,
,5133,,,,6.9273944,0.001,
,5134,,,,4.8909774,0.001,
,5135,,,,5.493202,0.001,
,5136,,,,4.075142,0.001,
,5137,,,,4.9250817,0.001,
,5138,,,,5.0314226,0.001,
,5139,,,,5.387617,0.001,
,5140,,,,4.540759,0.001,
,5141,,,,7.0986876,0.001,
,5142,,,,5.670088,0.001,
,5143,,,,6.3725634,0.001,
,5144,,,,5.8214326,0.001,
,5145,,,,5.847222,0.001,
,5146,,,,4.3072095,0.001,
,5147,,,,6.1464806,0.001,
,5148,,,,5.8638697,0.001,
,5149,,,,4.073227,0.001,
,5150,,,,6.618737,0.001,
,5151,,,,3.1649628,0.001,
,5152,,,,6.626515,0.001,
,5153,,,,3.6354144,0.001,
,5154,,,,5.64637,0.001,
,5155,,,,7.204909,0.001,
,5156,,,,7.262684,0.001,
,5157,,,,5.604289,0.001,
,5158,,,,4.054579,0.001,
,5159,,,,5.487248,0.001,
,5160,,,,4.3348546,0.001,
,5161,,,,9.075944,0.001,
,5162,,,,4.337448,0.001,
,5163,,,,6.0745983,0.001,
,5164,,,,3.1847823,0.001,
,5165,,,,6.1199994,0.001,
,5166,,,,5.7884407,0.001,
,5167,,,,4.352243,0.001,
,5168,,,,4.382437,0.001,
,5169,,,,4.8253927,0.001,
,5170,,,,4.800947,0.001,
,5171,,,,5.8482466,0.001,
,5172,,,,5.3681865,0.001,
,5173,,,,2.7049935,0.001,
,5174,,,,4.125791,0.001,
,5175,,,,5.6294994,0.001,
,5176,,,,5.541157,0.001,
,5177,,,,4.3384366,0.001,
,5178,,,,4.2536354,0.001,
,5179,,,,4.201592,0.001,
,5180,,,,6.398312,0.001,
,5181,,,,6.034145,0.001,
,5182,,,,5.40121,0.001,
,5183,,,,5.1781454,0.001,
,5184,,,,4.11891,0.001,
,5185,,,,5.285939,0.001,
,5186,,,,6.136128,0.001,
,5187,,,,4.351843,0.001,
,5188,,,,6.4843593,0.001,
,5189,,,,4.5612454,0.001,
,5190,,,,5.8094835,0.001,
,5191,,,,7.539936,0.001,
,5192,,,,3.902887,0.001,
,5193,,,,3.8592262,0.001,
,5194,,,,4.6038423,0.001,
,5195,,,,5.8841825,0.001,
,5196,,,,4.2977905,0.001,
,5197,,,,7.0979886,0.001,
,5198,,,,7.1342826,0.001,
,5199,,,,6.0169005,0.001,
,5200,,,,4.04817,0.001,
,5201,,,,4.4015985,0.001,
,5202,,,,7.55461,0.001,
,5203,,,,2.6698253,0.001,
,5204,,,,3.9275367,0.001,
,5205,,,,4.5393534,0.001,
,5206,,,,3.1551206,0.001,
,5207,,,,3.2151961,0.001,
,5208,,,,6.29715,0.001,
,5209,,,,4.860228,0.001,
,5210,,,,3.8522694,0.001,
,5211,,,,4.7575603,0.001,
,5212,,,,8.23946,0.001,
,5213,,,,4.5782204,0.001,
,5214,,,,3.3967576,0.001,
,5215,,,,5.498147,0.001,
,5216,,,,4.6788015,0.001,
,5217,,,,12.538057,0.001,
,5218,,,,3.4162025,0.001,
,5219,,,,3.198183,0.001,
,5220,,,,3.2885232,0.001,
,5221,,,,4.490509,0.001,
,5222,,,,3.2147658,0.001,
,5223,,,,2.70698,0.001,
,5224,,,,9.193336,0.001,
,5225,,,,5.0321703,0.001,
,5226,,,,3.1914833,0.001,
,5227,,,,4.5782185,0.001,
,5228,,,,2.1853726,0.001,
,5229,,,,6.0563016,0.001,
,5230,,,,3.537129,0.001,
,5231,,,,2.9310346,0.001,
,5232,,,,3.7364275,0.001,
,5233,,,,2.9127047,0.001,
,5234,,,,2.0281417,0.001,
,5235,,,,3.0578408,0.001,
,5236,,,,3.4625561,0.001,
,5237,,,,3.592539,0.001,
,5238,,,,2.7144878,0.001,
,5239,,,,3.530734,0.001,
,5240,,,,3.5147815,0.001,
,5241,,,,2.3045135,0.001,
,5242,,,,3.445958,0.001,
,5243,,,,2.9678152,0.001,
,5244,,,,3.4674416,0.001,
,5245,,,,3.8488355,0.001,
,5246,,,,7.729717,0.001,
,5247,,,,3.5789056,0.001,
,5248,,,,3.5044124,0.001,
,5249,,,,5.586263,0.001,
,5250,,,,3.631024,0.001,
,5251,,,,2.380911,0.001,
,5252,,,,2.700487,0.001,
,5253,,,,4.0267687,0.001,
,5254,,,,2.411109,0.001,
,5255,,,,4.42004,0.001,
,5256,,,,2.8520534,0.001,
,5257,,,,4.5763245,0.001,
,5258,,,,2.3248208,0.001,
,5259,,,,3.3290868,0.001,
,5260,,,,3.88615,0.001,
,5261,,,,2.96471,0.001,
,5262,,,,3.3253663,0.001,
,5263,,,,9.127005,0.001,
,5264,,,,2.7543442,0.001,
,5265,,,,4.769258,0.001,
,5266,,,,4.5765066,0.001,
,5267,,,,1.9710574,0.001,
,5268,,,,2.1753232,0.001,
,5269,,,,2.4574828,0.001,
,5270,,,,5.4800367,0.001,
,5271,,,,5.4325676,0.001,
,5272,,,,4.28043,0.001,
,5273,,,,4.434752,0.001,
,5274,,,,5.215097,0.001,
,5275,,,,4.502807,0.001,
,5276,,,,3.0311897,0.001,
,5277,,,,2.5630462,0.001,
,5278,,,,2.7843275,0.001,
,5279,,,,3.9367397,0.001,
,5280,,,,3.3833392,0.001,
,5281,,,,4.4730163,0.001,
,5282,,,,2.6233819,0.001,
,5283,,,,2.6999078,0.001,
,5284,,,,2.2877946,0.001,
,5285,,,,4.094419,0.001,
,5286,,,,3.1535857,0.001,
,5287,,,,3.3618162,0.001,
,5288,,,,5.154748,0.001,
,5289,,,,3.996264,0.001,
,5290,,,,3.0710664,0.001,
,5291,,,,3.4852035,0.001,
,5292,,,,2.0885255,0.001,
,5293,,,,4.8571014,0.001,
,5294,,,,2.7491374,0.001,
,5295,,,,2.638927,0.001,
,5296,,,,2.6232643,0.001,
,5297,,,,3.7901034,0.001,
,5298,,,,2.2185516,0.001,
,5299,,,,2.9273553,0.001,
,5300,,,,2.8118756,0.001,
,5301,,,,7.3899007,0.001,
,5302,,,,6.4066367,0.001,
,5303,,,,8.944152,0.001,
,5304,,,,8.57244,0.001,
,5305,,,,10.785554,0.001,
,5306,,,,7.776828,0.001,
,5307,,,,12.390163,0.001,
,5308,,,,8.190158,0.001,
,5309,,,,8.950191,0.001,
,5310,,,,11.17608,0.001,
,5311,,,,13.276442,0.001,
,5312,,,,43.724636,0.001,
,5313,,,,8.80544,0.001,
,5314,,,,8.945619,0.001,
,5315,,,,7.268634,0.001,
,5316,,,,9.79006,0.001,
,5317,,,,17.51586,0.001,
,5318,,,,8.321619,0.001,
,5319,,,,8.696087,0.001,
,5320,,,,10.294238,0.001,
,5321,,,,26.307194,0.001,
,5322,,,,9.010042,0.001,
,5323,,,,34.235065,0.001,
,5324,,,,9.774579,0.001,
,5325,,,,6.8498178,0.001,
,5326,,,,10.53388,0.001,
,5327,,,,8.0584,0.001,
,5328,,,,7.6383758,0.001,
,5329,,,,8.34593,0.001,
,5330,,,,14.58834,0.001,
,5331,,,,8.151317,0.001,
,5332,,,,8.293924,0.001,
,5333,,,,8.699216,0.001,
,5334,,,,9.346514,0.001,
,5335,,,,7.3194647,0.001,
,5336,,,,14.635961,0.001,
,5337,,,,7.521709,0.001,
,5338,,,,8.837552,0.001,
,5339,,,,12.242766,0.001,
,5340,,,,5.9434385,0.001,
,5341,,,,11.105314,0.001,
,5342,,,,11.982302,0.001,
,5343,,,,8.897442,0.001,
,5344,,,,9.050876,0.001,
,5345,,,,6.4120617,0.001,
,5346,,,,8.835775,0.001,
,5347,,,,9.356963,0.001,
,5348,,,,10.040255,0.001,
,5349,,,,9.045682,0.001,
,5350,,,,9.490668,0.001,
,5351,,,,9.187243,0.001,
,5352,,,,11.616456,0.001,
,5353,,,,9.18396,0.001,
,5354,,,,9.636009,0.001,
,5355,,,,7.5307593,0.001,
,5356,,,,8.910128,0.001,
,5357,,,,8.728816,0.001,
,5358,,,,7.704997,0.001,
,5359,,,,8.890179,0.001,
,5360,,,,19.503292,0.001,
,5361,,,,11.602749,0.001,
,5362,,,,10.582992,0.001,
,5363,,,,14.755925,0.001,
,5364,,,,11.79971,0.001,
,5365,,,,9.147248,0.001,
,5366,,,,18.795807,0.001,
,5367,,,,7.9254704,0.001,
,5368,,,,14.225215,0.001,
,5369,,,,8.005695,0.001,
,5370,,,,10.597375,0.001,
,5371,,,,9.768303,0.001,
,5372,,,,6.8149858,0.001,
,5373,,,,8.539662,0.001,
,5374,,,,9.165603,0.001,
,5375,,,,11.044397,0.001,
,5376,,,,9.558204,0.001,
,5377,,,,6.6562386,0.001,
,5378,,,,9.558057,0.001,
,5379,,,,18.183659,0.001,
,5380,,,,9.663802,0.001,
,5381,,,,19.129114,0.001,
,5382,,,,8.020768,0.001,
,5383,,,,8.608246,0.001,
,5384,,,,9.183782,0.001,
,5385,,,,10.598615,0.001,
,5386,,,,15.433805,0.001,
,5387,,,,9.04136,0.001,
,5388,,,,7.130926,0.001,
,5389,,,,10.297928,0.001,
,5390,,,,6.8535028,0.001,
,5391,,,,8.957908,0.001,
,5392,,,,10.659699,0.001,
,5393,,,,12.534981,0.001,
,5394,,,,14.157214,0.001,
,5395,,,,10.353543,0.001,
,5396,,,,14.7210245,0.001,
,5397,,,,9.54131,0.001,
,5398,,,,13.16142,0.001,
,5399,,,,5.657908,0.001,
,5400,,,,6.5963936,0.001,
,5401,,,,3.1100013,0.001,
,5402,,,,3.0731184,0.001,
,5403,,,,3.5062225,0.001,
,5404,,,,3.1288314,0.001,
,5405,,,,2.729749,0.001,
,5406,,,,3.2179043,0.001,
,5407,,,,2.5684948,0.001,
,5408,,,,3.7690215,0.001,
,5409,,,,5.984571,0.001,
,5410,,,,4.011959,0.001,
,5411,,,,4.1202908,0.001,
,5412,,,,4.935282,0.001,
,5413,,,,5.2052736,0.001,
,5414,,,,2.6193986,0.001,
,5415,,,,3.395966,0.001,
,5416,,,,2.9965808,0.001,
,5417,,,,2.5687933,0.001,
,5418,,,,4.476129,0.001,
,5419,,,,3.4161777,0.001,
,5420,,,,2.6350288,0.001,
,5421,,,,3.2776806,0.001,
,5422,,,,3.5956125,0.001,
,5423,,,,2.3406842,0.001,
,5424,,,,3.0297642,0.001,
,5425,,,,4.4220223,0.001,
,5426,,,,3.1181438,0.001,
,5427,,,,2.7594256,0.001,
,5428,,,,2.6727057,0.001,
,5429,,,,4.700469,0.001,
,5430,,,,2.37068,0.001,
,5431,,,,3.742067,0.001,
,5432,,,,3.4663026,0.001,
,5433,,,,2.631206,0.001,
,5434,,,,17.642597,0.001,
,5435,,,,4.0097995,0.001,
,5436,,,,3.725037,0.001,
,5437,,,,3.9056132,0.001,
,5438,,,,4.4994082,0.001,
,5439,,,,2.4632435,0.001,
,5440,,,,3.1641302,0.001,
,5441,,,,2.48192,0.001,
,5442,,,,4.82187,0.001,
,5443,,,,3.6026719,0.001,
,5444,,,,3.7584505,0.001,
,5445,,,,2.9656274,0.001,
,5446,,,,4.6174235,0.001,
,5447,,,,2.4119024,0.001,
,5448,,,,3.8137414,0.001,
,5449,,,,3.5508945,0.001,
,5450,,,,2.604923,0.001,
,5451,,,,3.3004508,0.001,
,5452,,,,3.3950999,0.001,
,5453,,,,5.0492597,0.001,
,5454,,,,3.7521632,0.001,
,5455,,,,3.3945746,0.001,
,5456,,,,2.4530928,0.001,
,5457,,,,3.0772634,0.001,
,5458,,,,2.5833178,0.001,
,5459,,,,11.89388,0.001,
,5460,,,,3.3440676,0.001,
,5461,,,,3.5670166,0.001,
,5462,,,,2.6444447,0.001,
,5463,,,,3.4359002,0.001,
,5464,,,,2.8233557,0.001,
,5465,,,,2.5399032,0.001,
,5466,,,,2.6848092,0.001,
,5467,,,,3.632245,0.001,
,5468,,,,4.7946105,0.001,
,5469,,,,2.9804003,0.001,
,5470,,,,3.4276247,0.001,
,5471,,,,3.9019377,0.001,
